Cod_setor,Populacao
354780905000357,343
354780905000358,1215
354780905000359,141
354780905000360,709
354780905000361,1025
354780905000362,1220
354780905000363,442
354780905000364,532
354780905000365,800
354780905000366,356
354780905000367,900
354780905000368,689
354780905000369,448
354780905000370,849
354780905000371,838
354780905000372,530
354780905000373,593
354780905000374,979
354780905000375,97
354780905000376,407
354780905000377,1197
354780905000378,160
354780905000380,348
354780905000381,1235
354780905000382,298
354780905000383,762
354780905000384,834
354780905000385,1779
354780905000386,1291
354780905000387,1197
354780905000388,649
354780905000389,1258
354780905000390,1044
354780905000391,663
354780905000392,613
354780905000393,620
354780905000394,542
354780905000395,1059
354780905000396,757
354780905000397,701
354780905000398,1199
354780905000399,293
354780905000400,587
354780905000401,657
354780905000402,711
354780905000403,790
354780905000404,215
354780905000405,1015
354780905000406,765
354780905000407,625
354780905000408,825
354780905000409,777
354780905000410,903
354780905000411,298
354780905000412,1173
354780905000413,409
354780905000414,199
354780905000415,580
354780905000416,532
354780905000417,507
354780905000418,961
354780905000419,409
354780905000420,566
354780905000421,1096
354780905000422,943
354780905000423,613
354780905000424,618
354780905000425,1074
354780905000426,616
354780905000427,954
354780905000428,597
354780905000429,937
354780905000430,454
354780905000431,397
354780905000432,530
354780905000433,1205
354780905000434,487
354780905000435,705
354780905000436,1348
354780905000437,1155
354780905000440,708
354780905000442,721
354780905000443,1011
354780905000444,980
354780905000445,509
354780905000446,803
354780905000447,697
354780905000448,976
354780905000449,2
354780905000450,924
354780905000451,1118
354780905000452,722
354780905000453,16
354780905000454,111
354780905000455,660
354780905000456,583
354780905000457,763
354780905000458,878
354780905000459,786
354780905000460,645
354780905000461,576
354780905000462,346
354780905000463,517
354780905000464,861
354780905000465,695
354780905000466,774
354780905000467,288
354780905000468,374
354780905000469,585
354780905000470,580
354780905000471,526
354780905000472,644
354780905000473,479
354780905000474,350
354780905000475,801
354780905000476,631
354780905000477,526
354780905000478,855
354780905000479,818
354780905000480,1046
354780905000481,745
354780905000482,242
354780905000483,793
354780905000484,408
354780905000485,1026
354780905000486,755
354780905000487,184
354780905000488,764
354780905000489,936
354780905000490,460
354780905000491,910
354780905000492,764
354780905000493,830
354780905000494,761
354780905000495,369
354780905000496,467
354780905000497,582
354780905000498,1118
354780905000499,621
354780905000500,570
354780905000501,490
354780905000502,482
354780905000503,726
354780905000504,803
354780905000505,513
354780905000506,1270
354780905000507,418
354780905000508,973
354780905000509,849
354780905000510,972
354780905000511,704
354780905000512,498
354780905000513,1005
354780905000514,871
354780905000515,497
354780905000516,905
354780905000517,503
354780905000518,616
354780905000519,813
354780905000520,756
354780905000521,786
354780905000522,826
354780905000523,898
354780905000524,652
354780905000525,854
354780905000526,528
354780905000527,776
354780905000528,995
354780905000529,553
354780905000530,344
354780905000531,850
354780905000532,802
354780905000533,464
354780905000534,742
354780905000535,879
354780905000536,721
354780905000537,798
354780905000538,679
354780905000539,975
354780905000540,508
354780905000541,597
354780905000542,1173
354780905000543,612
354780905000544,965
354780905000545,360
354780905000546,688
354780905000547,570
354780905000548,265
354780905000549,770
354780905000550,727
354780905000551,481
354780905000552,178
354780905000553,958
354780905000554,689
354780905000555,511
354780905000556,549
354780905000557,991
354780905000558,636
354780905000559,579
354780905000560,694
354780905000561,583
354780905000562,475
354780905000563,686
354780905000564,840
354780905000565,782
354780905000566,847
354780905000567,834
354780905000569,1205
354780905000570,1493
354780905000571,384
354780905000572,670
354780905000573,648
354780905000574,431
354780905000575,1130
354780905000576,871
354780905000577,491
354780905000578,971
354780905000579,446
354780905000580,474
354780905000581,814
354780905000582,286
354780905000583,565
354780905000584,29
354780905000585,696
354780905000586,565
354780905000587,534
354780905000588,674
354780905000589,797
354780905000590,802
354780905000591,416
354780905000592,490
354780905000593,581
354780905000594,495
354780905000595,249
354780905000596,516
354780905000597,695
354780905000598,694
354780905000599,539
354780905000600,346
354780905000601,390
354780905000602,685
354780905000603,1197
354780905000604,866
354780905000605,435
354780905000606,517
354780905000607,475
354780905000608,676
354780905000609,1920
354780905000610,607
354780905000611,858
354780905000612,811
354780905000613,458
354780905000614,714
354780905000615,573
354780905000616,465
354780905000617,707
354780905000618,960
354780905000619,598
354780905000620,1066
354780905000621,223
354780905000622,455
354780905000623,949
354780905000624,1151
354780905000625,1137
354780905000626,614
354780905000627,751
354780905000628,460
354780905000629,403
354780905000630,534
354780905000631,834
354780905000632,321
354780905000633,375
354780905000634,1275
354780905000635,622
354780905000636,849
354780905000637,1001
354780905000638,343
354780905000639,562
354780905000640,658
354780905000641,592
354780905000642,828
354780905000643,1541
354780905000644,573
354780905000645,654
354780905000646,499
354780905000647,496
354780905000648,563
354780905000649,627
354780905000650,1114
354780905000651,209
354780905000652,641
354780905000653,584
354780905000654,1318
354780905000655,779
354780905000656,637
354780905000657,907
354780905000658,575
354780905000659,528
354780905000660,551
354780905000661,1637
354780905000662,1870
354780905000663,1251
354780905000664,784
354780905000665,572
354780905000666,655
354780905000667,640
354780905000668,630
354780905000669,599
354780905000670,368
354780905000671,350
354780905000672,50
354780905000673,963
354780905000674,786
354780905000675,1434
354780905000676,1252
354780905000678,1397
354780905000679,422
354780905000680,1122
354780905000681,1268
354780905000682,875
354780905000683,1353
354780905000684,1379
354780905000685,1258
354780905000686,511
354780905000687,1448
354780905000688,1129
354780905000689,1084
354780905000690,457
354780905000691,781
354780905000692,746
354780905000693,1056
354780905000694,532
354780905000695,553
354780905000696,560
354780905000697,547
354780905000698,694
354780905000699,427
354780905000700,678
354780905000701,755
354780905000702,601
354780905000703,537
354780905000704,540
354780905000705,581
354780905000706,1471
354780905000707,582
354780905000708,499
354780905000709,540
354780905000710,327
354780905000711,856
354780905000712,593
354780905000713,541
354780905000714,790
354780905000716,809
354780905000717,677
354780905000718,943
354780905000719,853
354780905000720,293
354780905000721,824
354780905000722,499
354780905000723,612
354780905000724,411
354780905000725,208
354780905000726,647
354780905000727,643
354780905000728,580
354780905000729,1041
354780905000732,302
354780905000733,244
354780905000734,533
354780905000735,534
354780905000736,526
354780905000737,588
354780905000738,588
354780905000739,696
354780905000740,624
354780905000741,443
354780905000742,1149
354780905000743,435
354780905000744,500
354780905000745,589
354780905000746,534
354780905000747,563
354780905000748,547
354780905000749,469
354780905000750,536
354780905000751,348
354780905000752,447
354780905000753,484
354780905000754,531
354780905000755,464
354780905000756,498
354780905000757,447
354780905000758,704
354780905000759,1030
354780905000760,433
354780905000761,361
354780905000762,325
354780905000763,853
354780905000764,546
354780905000765,134
354780905000766,321
354780905000767,648
354780905000768,1018
354780905000769,1194
354780905000770,494
354780905000771,575
354780905000772,472
354780905000773,811
354780905000774,524
354780905000775,291
354780905000776,326
354780905000777,214
354780905000778,54
354780905000779,391
354780905000780,323
354780905000781,515
354780905000782,815
354780905000783,128
354780905000785,762
354780905000786,74
354780905000787,571
